,Timestamp,Date,Close,High,Low,Vwap,MACD Value,Signal,RSI Value,%K,%D,%J,Williams %R,Target
32,1686715200000,2023-06-15,401.6,403.436,398.46,401.347,5.4698410634847505,4.242273042066111,72.85490618409372,94.55591959964859,94.5759026542061,94.51595349053358,-7.488986784140801,1.0
33,1686801600000,2023-06-16,406.75,407.93,400.89,405.2961,6.076533188621227,4.609125071377134,76.96015984711204,92.24337230602607,93.79818356734722,89.13374978338379,-4.470543663572675,1.0
34,1686888000000,2023-06-17,405.25,408.76,404.89,406.6468,6.362955415567228,4.959891140215153,73.47473753462577,86.53487767924054,91.11138986163839,77.38185331444484,-13.325740318906584,1.0
35,1687233600000,2023-06-21,403.38,404.32,401.26,403.2606,6.3656741926266704,5.241047750697457,69.26332474805633,80.6738061952358,86.48401872683412,69.05338113203916,-20.425208807896738,1.0
36,1687320000000,2023-06-22,401.17,403.06,400.67,401.6018,6.118964696674652,5.416631139892896,64.55410473440276,68.55561915664954,78.5881010103753,48.490655449198044,-29.43001163241561,1.0
37,1687406400000,2023-06-23,402.63,402.72,399.95,401.5847,5.97240922609484,5.527786757133286,66.18957101019285,61.33364995240321,70.18769176809619,43.62556632101726,-31.8938605619147,1.0
38,1687492800000,2023-06-24,399.61,401.28,398.93,399.9138,5.548613239445842,5.531952053595798,60.020574019686876,48.93913397326629,59.60946769410634,27.598466531586183,-52.37550085861473,-1.0
39,1687752000000,2023-06-27,397.96,400.86,397.73,398.9831,5.021723355439349,5.4299063139645085,56.900242119460145,30.782843770296775,47.01854256532209,-1.6885538197538636,-61.82026330852908,-1.0
40,1687838400000,2023-06-28,402.37,402.93,398.39,401.2923,4.903485145970649,5.324622080365737,62.510126944463856,25.391038084704743,35.037671942755935,6.0977703686023546,-36.57698912421292,-1.0
41,1687924800000,2023-06-29,402.55,403.485,400.71,401.8668,4.769327173925603,5.21356309907771,62.7233990312048,29.28377153218486,28.48588446239546,30.879545671763665,-35.546651402404066,-1.0
42,1688011200000,2023-06-30,402.51,402.67,400.19,401.7886,4.606675461651889,5.092185571592546,62.638122220848466,43.03414928981564,32.56965296890174,63.96314193164342,-42.57493188010898,-1.0
43,1688097600000,2023-07-01,407.28,408.22,405.29,407.076,4.807256878398675,5.035199832953772,68.1918310134602,59.35814765231356,43.89202282477135,90.29039730739798,-10.995542347697032,1.0
44,1688356800000,2023-07-04,408.06,408.06,406.68,407.5363,4.971846229087419,5.022529112180502,69.0032250758041,77.6167260275509,60.00300765656002,112.84416276953264,-6.346328195829469,1.0
45,1688529600000,2023-07-06,407.15,407.84,406.01,407.1956,4.971546190691583,5.012332527882718,66.86036711331758,93.10454401016803,76.69313923001083,125.92735357048244,-14.59655485040814,1.0
46,1688616000000,2023-07-07,403.83,404.35,401.56,403.2875,4.649812015986072,4.939828425503389,59.58966555291273,82.14172227518237,84.28766410430042,77.8498386169463,-44.696282864914046,1.0
47,1688702400000,2023-07-08,402.89,406.679,402.71,404.5536,4.269766015678556,4.805815943538423,57.67723170055858,65.7133778201458,80.31988136849873,36.500370723439914,-53.218495013599444,1.0
48,1688961600000,2023-07-11,403.97,404.11,402.06,403.2225,4.009504721811652,4.646553699193069,59.293665979913264,54.70177640155911,67.51895883229575,29.06741154008583,-40.51477597712103,1.0
49,1689048000000,2023-07-12,406.56,407.0,403.77,405.2494,3.966513625798484,4.5105456845141525,62.94836834983656,61.760743786734146,60.72529933614635,63.831632687909746,-15.824594852240454,1.0
50,1689134400000,2023-07-13,409.76,411.13,408.79,409.9549,4.142899363955621,4.437016420402447,66.90224777290017,74.52322498672797,63.66191505834041,96.24584484350308,-10.223880597014977,1.0
51,1689220800000,2023-07-14,413.1,413.81,411.13,412.3595,4.500319536426844,4.449677043607326,70.44709434169208,87.002917168789,74.42896198075037,112.15082754486625,-4.415422885572016,1.0
52,1689307200000,2023-07-15,412.77,414.71,412.08,413.3404,4.702739107036166,4.500289456293094,69.65332747493638,88.97612600068845,83.50075605206847,99.92686589792842,-11.425206124852782,1.0
53,1689566400000,2023-07-18,414.21,415.2495,412.63,413.8983,4.922609265125686,4.584753418059613,71.17936983789636,90.61927297106308,88.86610538018017,94.1256081528289,-6.165663275898043,1.0
54,1689652800000,2023-07-19,417.35,417.93,413.54,416.1932,5.289258428698645,4.7256544201874195,74.22329989973124,91.37022356510643,90.32187417895265,93.46692233741399,-3.2694475760991195,1.0
55,1689739200000,2023-07-20,418.25,419.37,417.49,418.5039,5.588037591854743,4.898131054520884,75.03711096078993,94.13109133167431,92.04019595594794,98.31288208312705,-5.839416058394182,1.0
56,1689825600000,2023-07-21,415.52,418.16,414.82,416.6566,5.540664712938735,5.0266377862044545,68.02176655025654,89.24840202984586,91.5832389755422,84.57872813845319,-21.617069062324664,1.0
57,1689912000000,2023-07-22,415.57,417.3,415.48,416.2002,5.444396335292993,5.110189496022162,68.08062641946853,82.30976610526,88.56308648892673,69.80312533792653,-21.33632790567103,1.0
58,1690171200000,2023-07-25,417.33,418.1,416.015,417.2175,5.447326850410548,5.17761696689984,70.16250111592868,78.03929440367823,83.19915417959469,67.7195748518453,-11.454239191465582,1.0
59,1690257600000,2023-07-26,418.56,419.65,417.0674,418.4138,5.485664697292805,5.239226512978433,71.55863721348078,81.18864496497024,80.51256849130283,82.54079791230504,-6.025428413487985,1.0
60,1690344000000,2023-07-27,418.66,419.89,416.58,418.1579,5.461163982487847,5.283614006880316,71.67468042264393,84.05862318706131,81.09552085190326,89.98482785737744,-6.898485698261146,1.0
61,1690430400000,2023-07-28,415.82,422.15,414.92,418.9347,5.153180072227713,5.257527219949796,63.72284294380177,68.3219788128656,77.85641565496572,49.25310512866534,-31.508213041314047,-1.0
62,1690516800000,2023-07-29,419.87,420.62,418.16,419.5779,5.176233361086815,5.2412684481772,69.00399652628542,63.75950914390328,72.04670371461006,47.185120002489725,-12.4047878128399,1.0
63,1690776000000,2023-08-01,420.68,420.97,419.05,420.066,5.1999220248814595,5.232999163518052,69.94633657709711,62.324332288400875,64.80194008172326,57.3691167017561,-11.002994011975863,1.0
64,1690862400000,2023-08-02,419.38,420.08,418.55,419.3403,5.055519444949823,5.197503219804406,66.45438197459575,71.89156300060394,65.99180147763603,83.69108604653977,-25.136116152449965,1.0
65,1690948800000,2023-08-03,413.57,416.7,412.88,414.4877,4.421294979818754,5.042261571807275,53.5800621877626,49.86629697817944,61.36073075572809,26.877429423082148,-85.20357497517368,-1.0
66,1691035200000,2023-08-04,412.4,414.19,411.09,412.7107,3.7806770087922246,4.789944659204265,51.419709295221864,27.165981941013822,49.641280639932404,-17.784615456823346,-88.15551537070523,-1.0
67,1691121600000,2023-08-05,410.38,416.1285,410.03,412.2925,3.0745441026170965,4.446864547886832,47.833744236536035,7.391879701321922,28.141386206838394,-34.107133309711024,-97.11221122112192,-1.0
68,1691380800000,2023-08-08,414.08,414.24,411.64,413.0274,2.7814252262392642,4.113776683557318,54.14222079298105,16.049371664110463,16.8690777688154,14.409959454700584,-66.5841584158415,-1.0
69,1691467200000,2023-08-09,412.29,412.74,409.125,410.9397,2.37728450855019,3.7664782485558925,50.93320522081337,20.201018182432616,14.547423182621666,31.508208182054513,-75.70057581573877,-1.0
70,1691553600000,2023-08-10,409.55,412.73,408.85,410.8541,1.8149829831978082,3.376179195484276,46.399709256686805,21.163614442058485,19.138001429533855,25.21484046710774,-94.73684210526324,-1.0
71,1691640000000,2023-08-11,409.79,415.05,408.62,411.2673,1.3728950874578913,2.975522373878999,46.84599557887316,13.182895317514463,18.182509314001855,3.1836673245396767,-91.35254988913512,-1.0
72,1691726400000,2023-08-12,409.41,410.41,407.34,409.0364,0.9805710086023396,2.5765321008236675,46.19022258927336,10.499099814963879,14.94853652484561,1.6002263952004192,-86.02295746117454,-1.0
73,1691985600000,2023-08-15,411.72,411.74,408.31,410.319,0.8462934994294073,2.2304843805448153,50.707482863683346,24.17219789400275,15.951397675493697,40.61379833102086,-70.42538825118129,-1.0
74,1692072000000,2023-08-16,407.0,411.7125,406.41,414.2162,0.3549217358389001,1.8553718516036324,42.80101224895197,23.037935061946936,19.23641092363785,30.6409833385651,-96.25158831003827,-1.0
75,1692158400000,2023-08-17,403.99,408.11,403.87,405.9405,-0.2742147938782864,1.4294545225072486,38.66107537605796,17.948226700164852,21.719453218704846,10.405773663084865,-99.29824561403507,-1.0
76,1692244800000,2023-08-18,400.72,405.58,400.37,402.4129,-1.0248577753504264,0.9385920629357136,34.73082092794587,3.1446681636361773,14.71027664191599,-19.986548792923447,-98.3009708737863,-1.0
77,1692331200000,2023-08-19,401.09,402.02,397.85,399.9369,-1.5717734129670475,0.43651896775516136,35.529453001402345,7.4001060262916205,9.497666963364217,3.2049841521464266,-85.42510121457508,-1.0
78,1692590400000,2023-08-22,403.74,404.39,399.99,402.3813,-1.7709606115217298,-0.004976948100216871,41.089285651203774,18.488530511374396,9.677768233767397,36.1100550665884,-68.75331564986739,-1.0
79,1692676800000,2023-08-23,402.61,405.4,402.06,403.32,-1.996979520799357,-0.4033774626400449,39.524052335528445,26.918604651162685,17.602413729609566,45.550986494268926,-73.95847580490738,-1.0
80,1692763200000,2023-08-24,406.95,407.67,403.47,406.0668,-1.8050914352385803,-0.683720257159752,47.75567712503326,42.47778782348568,29.294974328674254,68.84341481310852,-50.21473315644068,-1.0
81,1692849600000,2023-08-25,401.54,409.079,401.4,404.5199,-2.0657478760643357,-0.9601257809406689,40.37770897170152,39.91835071798902,36.438247730879134,46.87855669220879,-78.54651162790698,-1.0
82,1692936000000,2023-08-26,404.2,405.8,399.71,402.9004,-2.0342308667276825,-1.1749467980980717,44.88629567502487,45.96255563756876,42.786231393014496,52.3152041266773,-63.08139534883739,1.0
83,1693195200000,2023-08-29,406.86,407.44,405.1,406.334,-1.7741622028117376,-1.2947898790408048,49.03655493514786,50.87052527624673,45.58381054393484,61.443954740870524,-47.61627906976746,1.0
84,1693281600000,2023-08-30,412.64,412.98,406.57,411.0216,-1.0891037088284747,-1.253652644998339,56.6717129618771,74.59950336249413,57.14419475876988,109.51012056994263,-14.011627906976898,1.0
85,1693368000000,2023-08-31,414.36,415.0292,412.4,414.0925,-0.4027575530429317,-1.0834736266072575,58.65666514377634,91.36535610774509,72.27846158216198,129.5391451589113,-3.8954084008567924,1.0
86,1693454400000,2023-09-01,413.83,416.12,413.66,414.8397,0.09728866648185885,-0.8473211679894342,57.77829939941676,93.30083168083594,86.4218970503584,107.05870094179105,-12.534209085933348,1.0
87,1693540800000,2023-09-02,414.71,416.88,413.21,414.5859,0.5581534975456179,-0.5662262348824239,58.879355434589336,89.83712113264964,91.50110297374356,86.5091574504618,-11.40304781923289,1.0
88,1693886400000,2023-09-06,412.9,414.47,412.77,413.465,0.7684817441335099,-0.2992846390792371,55.66400203414445,83.40893558115886,88.84896279821481,72.52888114704695,-20.914345769837226,1.0
89,1693972800000,2023-09-07,410.05,412.13,407.83,409.8387,0.6971607778518205,-0.09999555569302557,50.94631217260076,74.80100951271598,82.68235540884149,59.03831772046496,-35.890698896479215,1.0
90,1694059200000,2023-09-08,408.83,409.43,406.855,408.3322,0.5360157384249078,0.027206703130561116,49.03063581653265,63.38575033973988,73.86523181120491,42.42678739680983,-42.30162900683144,1.0
91,1694145600000,2023-09-09,409.39,410.84,408.49,409.4646,0.44832642561544844,0.11143064762753858,49.96074325297092,49.91829104012967,62.70168363086183,24.351505858665334,-43.62259755387305,-1.0
92,1694404800000,2023-09-12,412.08,412.38,410.29,411.53,0.5891017340911162,0.20696486492025412,54.277002584475504,47.65893861432958,53.65432666473304,35.66816251352266,-27.955736750145643,-1.0
93,1694491200000,2023-09-13,409.87,412.15,409.29,411.4277,0.5163860728217742,0.26884910650055815,50.42845369065843,39.97857632843103,45.851935327630095,28.231858330032907,-40.827023878858384,-1.0
94,1694577600000,2023-09-14,410.35,411.4,408.99,410.4457,0.4918209698577698,0.3134434791720005,51.23718373883366,39.460304944073705,42.365939962278105,33.64903490766491,-38.03145020384372,-1.0
95,1694664000000,2023-09-15,413.9,414.51,411.42,413.4121,0.7501608923803929,0.400786961813679,56.84477439749327,45.07065669160428,41.50317932136968,52.20561143207347,-17.355853232382152,1.0
96,1694750400000,2023-09-16,408.74,412.67,408.48,410.0176,0.5323911918796398,0.4271078078268712,48.17318143420593,43.25386186178357,42.594941165820515,44.57170325370967,-69.10016977928697,-1.0
97,1695009600000,2023-09-19,409.19,410.34,408.16,409.1381,0.3916042049701218,0.4200070872555213,48.9052173488827,41.800560649323664,43.375026400903835,38.651629146163316,-74.58777885548008,1.0
98,1695096000000,2023-09-20,408.37,408.805,405.71,407.3866,0.2114251787023136,0.3782907055448798,47.58621661341406,28.45154682026012,37.83532311045578,9.683994239868795,-76.18621307072496,-1.0
99,1695182400000,2023-09-21,404.55,409.84,404.33,407.5634,-0.23687947354403605,0.25525666972709665,41.914801318141336,20.963770726375145,30.40529273198631,2.0807267151528137,-98.24701195219102,-1.0
100,1695268800000,2023-09-22,397.92,402.05,397.69,400.137,-1.1143047199074658,-0.01865560819981585,34.27873188108738,11.25193088738124,20.22241614467217,-6.689039627200621,-98.80145909327766,-1.0
101,1695355200000,2023-09-23,396.96,400.326,396.555,398.4588,-1.8656287195380514,-0.388050230467463,33.33183206946758,1.928053010871652,11.38125154154268,-16.978344050470405,-97.74436090225579,-1.0
102,1695614400000,2023-09-26,398.61,398.6392,395.37,397.2464,-2.301388221020204,-0.7707178285780112,36.57477065331957,6.850319507557157,6.676767801936683,7.197422918798106,-83.07210031347957,-1.0
103,1695700800000,2023-09-27,392.76,396.36,391.96,393.7489,-3.083235258124205,-1.23322131448725,30.845841727978254,7.577070208206507,5.451814242211772,11.827582140195977,-96.45232815964519,-1.0
104,1695787200000,2023-09-28,392.85,394.39,389.45,392.2657,-3.6534774067599187,-1.717272532941784,31.024842889016483,11.706040351048633,8.711143355604099,17.6958343419377,-86.43256185155613,-1.0
105,1695873600000,2023-09-29,393.64,395.27,390.33,393.161,-3.9955933077507098,-2.172936687903569,32.67224992036695,12.749221706539108,10.677444088598085,16.892776942421154,-83.28012769353552,-1.0
106,1695960000000,2023-09-30,392.7,396.74,391.3,393.7144,-4.293084759435828,-2.596966302210021,31.702007135210295,16.879726384897214,13.778329480828319,23.08252019303501,-87.03112529928173,-1.0
107,1696219200000,2023-10-03,392.67,393.7599,389.97,391.6488,-4.479631227172661,-2.973499287202549,31.66968327766824,17.262894852435974,15.630614314624097,20.527455928059723,-87.15083798882671,-1.0
108,1696305600000,2023-10-04,387.39,391.93,386.03,388.0106,-4.995932519819235,-3.3779859337258866,26.540552867587493,13.406876356328425,15.849832531220537,8.520964006544201,-95.22471910112355,-1.0
109,1696392000000,2023-10-05,390.24,390.85,386.4,388.7011,-5.116157948305045,-3.725620336641718,32.861302042372415,17.910080019937528,16.193283742900643,21.3436725740113,-84.19669669669658,-1.0
110,1696478400000,2023-10-06,389.91,390.7889,386.95,389.0899,-5.178372652123755,-4.016170799738126,32.51246343725448,22.90312269223722,18.073359689501057,32.56264869770954,-84.03948992184264,-1.0
111,1696564800000,2023-10-07,394.56,396.085,386.4104,392.032,-4.797163401245314,-4.1723693200395635,41.87561105847105,46.621723740646566,29.144975484273772,81.57522025339216,-64.17471650566978,1.0
112,1696824000000,2023-10-10,397.19,397.69,392.31,394.8169,-4.234026086155382,-4.184700673262728,46.40471568058804,68.70940323005338,46.07808322097906,113.97204324820201,-53.12893742125148,1.0
113,1696910400000,2023-10-11,399.24,401.68,397.3875,399.6913,-3.581037863949234,-4.06396811140003,49.6951029290025,86.58865747709173,67.30659481593057,125.15278279941407,-17.540574282147286,1.0
114,1696996800000,2023-10-12,400.93,401.09,397.99,399.8297,-2.893813041833937,-3.829937097486811,52.29525949275619,91.77614958433578,82.3580700971603,110.61230855868678,-4.792332268370596,1.0
115,1697083200000,2023-10-13,398.52,401.8,396.2,399.3269,-2.51466182175119,-3.566882042339687,48.449406191381215,86.27254266772825,88.21244990971859,82.39272818374755,-20.79898541534573,1.0
116,1697169600000,2023-10-14,396.42,400.96,394.96,397.2115,-2.3564702752846074,-3.3247996889286715,45.321716375139566,80.09775777061502,86.04881667422636,68.19563996339232,-34.115409004438696,1.0
117,1697428800000,2023-10-17,400.57,401.6,398.34,400.4248,-1.874622536311847,-3.034764258405307,51.92644451621073,79.03286419773418,81.80105487869248,73.4964828358176,-7.799619530754693,1.0
118,1697515200000,2023-10-18,400.58,402.5,397.3075,400.0438,-1.474945560919366,-2.7228005189081186,51.94150874115027,81.98813459473484,80.37291885436134,85.21856607548185,-11.657559198542883,1.0
119,1697601600000,2023-10-19,395.22,399.81,394.22,396.6314,-1.5725781806441432,-2.492756051255324,43.98543324367434,78.27773128489122,79.76624335912008,75.30070713643349,-44.2015786278079,-1.0
120,1697688000000,2023-10-20,391.87,397.6,391.135,394.1814,-1.8983863222445052,-2.37388210545316,39.87446686124937,49.76247692493829,70.00944760152146,9.268535571771963,-64.54159077109884,-1.0
121,1697774400000,2023-10-21,386.99,391.82,386.84,388.6201,-2.521302828373109,-2.4033662500371498,34.775643932170084,20.72615313509638,49.588787114975304,-36.999114824661476,-94.17122040072839,-1.0
122,1698033600000,2023-10-24,386.31,389.94,383.85,387.1851,-3.0348550445322644,-2.529664008936173,34.1209032388075,6.871808954909253,25.78681300498131,-30.958199145234857,-86.80965147453092,-1.0
123,1698120000000,2023-10-25,389.2,390.26,386.55,388.7055,-3.172084216229223,-2.658148050394783,39.34747206141094,14.278176669782487,13.958712919929374,14.917104169488713,-71.31367292225215,-1.0
124,1698206400000,2023-10-26,383.71,387.68,383.12,384.7159,-3.681399559111753,-2.8627983521381775,33.85300637573033,14.973683749403895,12.041223124698545,20.838604998814592,-96.95562435500528,-1.0
125,1698292800000,2023-10-27,379.0,383.3971,378.15,380.3251,-4.414209020810404,-3.173080485872623,29.984536528096854,11.740487492112043,13.664115970432809,7.8932305354705115,-96.50924024640648,-1.0
126,1698379200000,2023-10-28,377.32,380.89,375.945,378.0568,-5.072060205664798,-3.5528764298310582,28.723709369943435,3.9043559971067836,10.206175746207574,-8.699283501094797,-94.82206740726794,-1.0
127,1698638400000,2023-10-31,381.86,382.8,378.71,381.0204,-5.16750418005887,-3.875801979876621,36.495067574880686,11.151314237657141,8.932052575625322,15.589837561720781,-77.72547542835618,-1.0
128,1698724800000,2023-11-01,384.17,384.48,380.56,382.9702,-4.999119781876857,-4.100465540276668,40.07520116661213,22.648391087282842,12.568020440682256,42.809132380484016,-69.02654867256629,-1.0
129,1698811200000,2023-11-02,388.4,389.08,384.62,386.9221,-4.4727887601459315,-4.17493018425052,46.070753491969,47.07464452750073,26.958116617480233,87.30770034754173,-53.097345132743435,1.0
130,1698897600000,2023-11-03,395.78,395.9096,391.92,394.2793,-3.420731250127119,-4.02409039742584,54.60443973343393,71.92984474071244,47.21762678516533,121.35428065180666,-25.30596874411608,1.0
131,1698984000000,2023-11-04,399.44,400.85,397.84,399.5426,-2.2655211639286676,-3.6723765507264057,58.14197260028323,90.71534338913602,69.90661088578305,132.33280839584197,-11.52325362455282,1.0
132,1699246800000,2023-11-07,400.21,400.733,398.46,399.73,-1.2731996301386062,-3.192541166608846,58.86817783587948,97.03985738220467,86.56168183735105,117.99620847191193,-2.569765107408321,1.0
133,1699333200000,2023-11-08,401.34,402.04,399.23,401.1824,-0.39108789135565303,-2.6322505115582078,59.96587701242832,96.36207163769542,94.7057574696787,99.67469997372888,-2.6825062272467703,1.0
134,1699419600000,2023-11-09,401.67,402.5026,399.56,401.2625,0.330806922691977,-2.039639024708171,60.29909312700697,97.20421873967992,96.86871591986001,97.87522437931975,-3.135072446305229,1.0
135,1699506000000,2023-11-10,398.64,402.88,398.21,400.246,0.6509147465447995,-1.5015282704575768,55.7137539013452,92.21333779423871,95.25987605720468,86.12026126830676,-15.741600148505693,1.0
136,1699592400000,2023-11-11,404.86,405.109,399.14,402.3366,1.3904759789475065,-0.9231274205765603,62.08725869758777,92.76940722507341,94.06232125299734,90.18357916922557,-0.8537923467287304,1.0
137,1699851600000,2023-11-14,404.45,405.49,402.82,404.2283,1.92135186212397,-0.3542315640364543,61.459379958031164,92.1533548684912,92.3786999626011,91.70266468027143,-3.52005415467937,1.0
138,1699938000000,2023-11-15,412.22,413.51,409.8856,412.1435,2.9352135727365862,0.30365746331815385,68.05301639310424,96.00916137621356,93.64397448992605,100.73953514878855,-3.434047650738623,1.0
139,1700024400000,2023-11-16,413.12,414.72,412.37,413.5828,3.7678948152651515,0.9965049337075533,68.72054766236906,93.18770302586707,93.78340642352394,91.99629623055333,-4.126370083816947,1.0
140,1700110800000,2023-11-17,413.7,413.95,411.75,412.9602,4.423609238154938,1.6819257945970305,69.16766178130447,92.78942156634783,93.9954286561428,90.37740738675788,-2.832546514857088,1.0
141,1700197200000,2023-11-18,414.31,414.79,412.87,414.0388,4.93559507673632,2.3326596510248887,69.65888323979479,93.81606627911351,93.26439695710945,94.91940492312165,-1.4022787028922523,1.0
142,1700456400000,2023-11-21,417.43,418.2,413.9799,416.3768,5.529366373895641,2.972000995599039,72.10670676187209,95.69164862004708,94.0990454885028,98.87685488313562,-2.2930315664085232,1.0
143,1700542800000,2023-11-22,416.34,416.84,415.3,416.2935,5.844607516981853,3.546522299875602,69.98251046648677,94.64945580952921,94.71905690289661,94.51025362279441,-7.077625570776315,1.0
144,1700629200000,2023-11-23,418.14,419.31,417.06,418.1723,6.168575848266073,4.070933009553697,71.47684305661795,93.6809092035689,94.67400454438173,91.69471852194326,-5.449464368886886,1.0
