,Timestamp,Date,Close,Volume,Open,High,Low,Vwap,Transactions,MACD Value,Signal,RSI Value,%K,%D,%J,Williams %R,Target
0,1682654400000,2023-04-29,39.33944970013905,6868322.626054707,39.624895623655405,39.806917994889595,39.17766877381648,39.3694,47980,0.21452582469642323,0.21645420747244642,51.88484484899359,67.81736184146176,71.2854049346014,60.88127565518246,-44.9311585052956,-1.0
1,1682913600000,2023-05-02,39.67588994002781,7269085.325210941,39.40497912473108,39.865383598977914,39.2835337547633,39.7239,59016,0.23435990192110268,0.2200353463621777,59.52087660477033,70.74137466079652,72.5606127914757,67.10289839943817,-17.244322040589903,1.0
2,1683000000000,2023-05-03,39.49517798800556,10221833.065042187,39.70499582494622,39.821076719795585,39.176706750952654,39.455,73273,0.2224993082718214,0.22052813874410646,53.71302219102745,59.377049506600336,65.9785953362862,46.17395784722859,-33.68949025635501,1.0
3,1683086400000,2023-05-04,40.09903559760111,18545368.213008437,40.55539916498924,41.14021534395911,39.987341350190526,40.8212,139909,0.2744888795349638,0.23132028690227793,63.58742377908319,62.38934129313424,64.16925515351036,58.829513572381984,-45.84849349004871,1.0
4,1683172800000,2023-05-05,40.69180711952022,11749145.642601687,40.495079832997845,40.964043068791824,40.201468270038106,40.6556,85603,0.35915889827919045,0.2568880091776604,68.86305747343417,62.65215412856625,61.47284830943361,65.01076576683154,-20.901916584897943,1.0
5,1683259200000,2023-05-06,41.19436142390404,8491321.928520337,40.68301596659957,41.348808613758365,40.55229365400762,41.2327,59960,0.45969342694455406,0.29744909273103914,72.37035379374011,74.55092455589333,66.53080665919794,90.59116034928411,-6.561358481693438,1.0
6,1683518400000,2023-05-09,41.10287228478081,6394145.985704067,41.12860319331991,41.333761722751674,40.83845873080152,41.1077,49787,0.5140758248795976,0.34077443916075084,68.23189517956568,87.04764978750758,74.75024282398904,111.64246371454468,-10.448078852166088,1.0
7,1683604800000,2023-05-10,40.924574456956165,6897865.997140813,41.04572063866398,41.146752344550336,40.6876117461603,40.8741,48627,0.5348702867958934,0.37959360868777936,64.90120586228134,87.67269943402107,83.090424592474,96.83724911711522,-18.022680668930636,1.0
8,1683691200000,2023-05-11,40.72891489139123,6232553.199428162,40.74514412773279,41.10135046891007,40.45752234923206,40.7432,54783,0.5291124402995848,0.40949737501014044,61.65979949130775,80.43750529701958,85.0526181728494,71.20727954535994,-26.33485877495411,1.0
9,1683777600000,2023-05-12,40.665782978278244,4564820.239885632,40.63702882554655,40.780270093782015,40.35550446984641,40.5821,38263,0.5161783732121705,0.4308335746505465,61.16632011063384,73.63669567317739,80.58230013473936,59.74548675005346,-29.116649441146087,1.0
10,1683864000000,2023-05-13,40.66115659565564,4612582.447977127,40.583405765109305,40.748054018756406,40.48310089396928,40.6335,42302,0.5009601910415498,0.44485889792874717,61.27756830067819,69.45245509221874,74.50888535413857,59.339594568379084,-30.424228018166684,1.0
11,1684123200000,2023-05-16,40.268231319131125,5462539.6895954255,40.75668115302186,40.801610803751274,40.16862017879386,40.2129,47696,0.44423984670796557,0.44473508768459086,53.230692679508564,52.50922301650677,65.19945792730097,27.128753194918374,-48.519711804350266,-1.0
12,1684209600000,2023-05-17,39.25364626382623,8373345.537919085,40.11133623060437,40.136322160750254,39.21772403575876,39.2173,70303,0.30140493480321595,0.41606905710831593,39.793411525939646,30.21955935093952,50.72707915322167,-10.795480253624788,-94.35692933003092,-1.0
13,1684296000000,2023-05-18,38.97872925276524,7912142.707583817,39.19826724612087,39.32326443215005,38.61954480715175,38.788,63562,0.1788829390396316,0.36863183349457906,38.97830647621756,11.825845066166297,31.518209144537533,-27.558883090576174,-86.83951163885182,-1.0
14,1684382400000,2023-05-19,38.92374585055304,7422654.141516763,38.68765344922417,39.00065288643001,38.38790896143034,38.6996,62132,0.08085137040389156,0.3110757408764416,38.978306476217554,11.011884538674527,17.685762985260116,-2.335872354496651,-81.90290276465824,-1.0
15,1684468800000,2023-05-20,39.04074917011061,6204180.428303352,38.97753068984483,39.252130577285996,38.709581792286066,39.0369,48887,0.015888159986673145,0.2520382246984879,41.450991482820406,18.337856545571686,13.725195383470838,27.563178869773385,-77.95128895479561,-1.0
16,1684728000000,2023-05-23,38.80014983402212,5556230.48566067,39.21950613796896,39.3224261154572,38.63391635845721,38.778,49186,-0.061514790169120204,0.1893276217249663,38.02828310362386,19.01520937912709,16.121650154457768,24.802327828465735,-86.07717514953085,-1.0
17,1684814400000,2023-05-24,38.71202996680442,7302284.497132135,38.847901227593795,39.09648522309144,38.52678327169144,38.788,58844,-0.12544570792457677,0.12637295579505772,37.522726128892934,17.42815735970922,18.260407761469335,15.763656556188998,-89.0532931394943,-1.0
18,1684900800000,2023-05-25,38.71840599336088,6427182.499426426,38.88958024551876,38.99529704461828,38.49735665433829,38.6777,49072,-0.17171129069111402,0.06675610649782338,38.05484257603168,14.104487457070517,16.849284731968943,8.614892907273664,-88.8379522868772,-1.0
19,1684987200000,2023-05-26,38.351681198672175,7558793.299885285,38.34591604910375,38.671059408923654,38.11547133086766,38.3456,64191,-0.24269758726670432,0.004865367744917831,33.362739196269104,11.971523872191257,14.501389562990331,6.911792490593111,-92.66039297136787,-1.0
20,1685073600000,2023-05-27,38.342336239734436,7248545.059977056,38.31318320982075,38.486211881784726,37.90709426617353,38.3001,53687,-0.28916608074027295,-0.05394092195212032,34.866838939754885,14.003510334021557,13.359840554427777,15.29084989320912,-86.5651879602375,-1.0
21,1685419200000,2023-05-31,37.94846724794689,7452648.211995411,38.06263664196415,38.28124237635694,37.7734188532347,37.9037,54993,-0.3613659992082745,-0.11542593740335116,30.348421201998306,13.204187825516948,13.059740677243255,13.493082122064337,-94.74002428752848,-1.0
22,1685505600000,2023-06-01,38.16569344958938,13898452.042399082,37.93252732839282,38.36024847527139,37.766683770646935,38.1791,67535,-0.38429908633609955,-0.16920056718990084,36.98864823290988,18.82214995360269,15.3432827043804,25.77988445204727,-86.85274227056767,-1.0
23,1685592000000,2023-06-02,38.18513868991787,8161277.608479816,38.210505465678565,38.44804969505428,38.04133675412938,38.2298,54405,-0.4002802903668865,-0.21541651182529797,36.6832796638627,21.279852039635955,17.7687299395852,28.302096239737466,-86.212027020534,-1.0
24,1685678400000,2023-06-03,38.44502773798357,9354699.521695962,38.170101093135706,38.52160993901085,38.04026735082588,38.3999,67497,-0.3827125124381112,-0.24887571194786062,42.167803960471176,32.04919226159827,24.050398084945638,48.04678061490353,-77.64875530985076,-1.0
25,1685937600000,2023-06-06,38.137005547596715,7213470.304339191,38.03402021862714,38.39232198780216,37.88813347016517,38.0942,51712,-0.40048462360573467,-0.2791974942794354,37.277712052551195,32.78264472120123,28.70389634081182,40.940141481980056,-84.37222411248861,-1.0
26,1686024000000,2023-06-07,37.85940110951934,5659456.460867838,38.12680404372543,38.31446439756043,37.54562669403303,37.7139,51115,-0.4313831765307228,-0.3096346307296929,34.67910923539367,31.031675406811132,31.954504129870212,29.186017960692972,-82.34879870300928,-1.0
27,1686110400000,2023-06-08,37.13188022190387,9992613.692173567,37.409360808745085,37.48129287951208,36.8859253388066,36.978,88410,-0.5176839439046503,-0.3512444933646844,28.11312317629033,21.09012856366496,28.30148289722577,6.667419896543329,-89.9054051016812,-1.0
28,1686196800000,2023-06-09,37.17837604438077,6860665.138434713,36.95387216174902,37.27225857590241,36.71318506776132,37.0475,53310,-0.5602536739679422,-0.39304632948533597,32.070497189206435,20.38201010902799,24.16793802650136,12.810154274081256,-82.17140662300099,-1.0
29,1686283200000,2023-06-10,36.93967520887615,7634908.227686942,36.9627744323498,37.13445171518048,36.75863701355227,36.9239,67066,-0.6119507140577696,-0.4368272063998227,29.789348362510253,17.341887052636277,19.60467524177641,12.81631067435601,-91.31969270087808,-1.0
30,1686542400000,2023-06-13,36.651935041775225,9364641.645537388,36.824554886469954,36.9668903430361,36.37572740271045,36.5372,64638,-0.6694119196659614,-0.48334414905305045,27.73347454896198,17.039742710251193,18.25454662397182,14.610134882809945,-89.8481358026164,-1.0
31,1686628800000,2023-06-14,36.770387008355044,6916748.329107476,36.652910977293985,36.86537806860722,36.44314548054209,36.7376,53691,-0.6892528993343063,-0.5245258991093016,31.46864870780459,14.595721956199716,16.325783906362396,11.135598055874354,-84.93418157964447,-1.0
32,1686715200000,2023-06-15,36.69007740167101,7335471.265821496,36.68258219545879,36.90907561372144,36.42462909610842,36.6069,63717,-0.7073134628997124,-0.5610834118673838,30.466568290112008,15.303994619209723,15.646486428553544,14.619011000522079,-86.30481350368272,-1.0
33,1686801600000,2023-06-16,36.8340154803342,7132824.653164299,36.89651643909176,37.05381512274429,36.63292581922168,36.8647,53887,-0.697448508850961,-0.5883564312640992,33.95122938149869,18.588769206758695,16.162828594056045,23.44065043216399,-78.6433754005073,-1.0
34,1686888000000,2023-06-17,36.95880309606684,11226994.53063286,36.83530328781835,37.12276302454886,36.47058516384433,36.966,57078,-0.6721987755210179,-0.605124900115483,36.02293077147922,22.483284446817194,18.792016090928538,29.865821158594507,-72.82816354143809,-1.0
35,1687233600000,2023-06-21,36.687760619213364,7720864.5061265705,37.00706065756366,37.14455260490977,36.57411703276887,36.7937,53240,-0.6742715055272299,-0.6189542211978325,32.62497467209268,27.00824188325967,22.693431845611855,35.637861958555305,-85.45897964010318,-1.0
36,1687320000000,2023-06-22,36.19355212384267,8336379.301225314,36.60141213151273,36.716910520981955,36.114823406553775,36.2206,64798,-0.7120860774064326,-0.6375805924395526,28.344831910910244,21.700294246007356,23.730606858694742,17.63966902063258,-96.72888657854824,-1.0
37,1687406400000,2023-06-23,36.094710424768536,6360681.460245063,36.21628242630254,36.28738210419639,35.91096468131075,36.0376,52196,-0.7335979376832285,-0.6567840614882878,28.344831910910244,16.640361185509143,21.782965771592057,6.355152013343314,-92.96167325239513,-1.0
38,1687492800000,2023-06-24,35.946942084953704,11038820.292049011,36.12325648526051,36.257476420839275,35.88619293626215,35.9895,58293,-0.7548554015732094,-0.6763983295052722,27.143400489141044,8.8416242270471,15.727426552854533,-4.929980424567763,-97.57597683749661,-1.0
39,1687752000000,2023-06-27,35.629388416990736,7526862.458409801,35.9686512970521,35.99549528416785,35.20131858725243,35.4529,58099,-0.7916257177083992,-0.6994438071458976,24.615283623667324,13.917202492736243,13.133062635097495,15.485482208013735,-86.24960551732221,-1.0
40,1687838400000,2023-06-28,35.58987768339814,7282514.89168196,35.77773025941042,35.815099056833574,35.36826371745048,35.5833,50877,-0.8090198318575332,-0.7213590120882247,25.240175104772035,15.617288406711845,12.792038375498395,21.267788469138747,-82.9577422225837,-1.0
41,1687924800000,2023-06-29,35.13397553667963,8291098.978336391,35.36354605188208,35.37101981136671,34.953652743490096,34.9908,65333,-0.8581004645173067,-0.7487073025740412,21.634976584807376,16.75158498229813,15.428691960582073,19.397371025730248,-92.22279221984354,-1.0
42,1688011200000,2023-06-30,35.04279510733593,6316102.995667278,35.072709210376416,35.14620396227334,34.854730548698015,35.0053,47612,-0.8867750289713499,-0.776320847853503,21.634976584807376,12.146362155377615,14.838411848129198,6.762262769874447,-91.78693566481569,-1.0
43,1688097600000,2023-07-01,35.408559021467184,8389521.399133455,35.190541842075284,35.493240792454664,35.1229461097396,35.4447,55849,-0.8608445591963516,-0.7932255901220727,31.378570167389725,13.543376271495708,14.147107803057153,12.335913208372816,-75.81347112686065,-1.0
44,1688356800000,2023-07-04,35.72971180429344,4750371.479826691,35.430108368415056,35.85064815849093,35.33258922194791,35.7442,32470,-0.8059891249373479,-0.7957782970851278,36.84043748660319,26.462175397027682,17.38397127463367,44.61858364181571,-61.78824231246259,-1.0
45,1688529600000,2023-07-06,35.82594236085869,6785295.895965338,35.678021673683006,35.994129631698186,35.55451784438958,35.8876,56597,-0.7506352761596418,-0.7867496929000307,37.531355390710715,46.32155699689508,28.775702888472825,81.4132652137396,-57.58570804547875,-1.0
46,1688616000000,2023-07-07,35.693188472171734,6344739.979193067,35.7916043347366,35.91082592633963,35.534903568877915,35.7019,46780,-0.7138693231154605,-0.7721736189431168,35.54245493080164,58.18358651118175,43.655772968368176,87.23921359680891,-63.38327158657688,1.0
47,1688702400000,2023-07-08,35.506637694434346,5621661.595838613,35.67832086694732,35.802165185267924,35.458980713775574,35.5727,38554,-0.692883242261864,-0.7563155436068663,33.5283063981216,61.57010961527686,55.35841770778456,73.99349343026147,-71.530226815317,-1.0
48,1688961600000,2023-07-11,35.42132753888687,10411476.319167722,35.63966417338946,35.83243303705358,35.371796142755116,35.5995,71833,-0.6733313755844108,-0.7397187100023752,32.92549381636681,55.54894085130894,58.434212325922516,49.77839790208179,-75.2558506172211,1.0
49,1689048000000,2023-07-12,35.58826550777737,8208711.263833543,35.59193283467789,35.76248660741071,35.358359228551016,35.5984,55642,-0.6319920911438572,-0.7181733862306716,37.559914459205075,57.084437504452836,58.06782932367955,55.117653865999415,-60.60880419738992,1.0
50,1689134400000,2023-07-13,35.72565310155547,6729864.652766707,35.71838656693558,35.808497321482136,35.54367184571021,35.7531,45653,-0.5820312034352213,-0.6909449496715816,40.07997041887105,63.514605623197745,58.71599465965318,73.11182755028688,-39.2090456667608,1.0
51,1689220800000,2023-07-14,35.657130620311094,6806613.730553341,35.75167731338711,35.881699464296425,35.46873436914204,35.6334,47998,-0.545827873140027,-0.6619215343652707,38.53395829455104,67.37773950987408,62.65892754584155,76.81536343793914,-42.79790177616186,-1.0
