,Timestamp,Date,Close,Volume,Open,High,Low,Vwap,MACD Value,Signal,RSI Value,Williams %R,%K,%D,%J
0,1612846800000,2021-02-09,338.0005497900137,2137337.511624058,337.4017033934546,338.43862693110344,336.8815963083171,337.91761733195193,3.1217438648527605,2.3168811041735093,57.23319965131909,-28.13542230183106,71.86457769816894,71.86457769816894,71.86457769816894
1,1612933200000,2021-02-10,337.94427499706524,2347467.502324811,339.24918272234004,339.51686160288534,335.9565634314085,337.81397726061346,3.3308490712458934,2.5196746975879862,56.692720282265086,-44.1700815515622,63.847248073303376,67.85591288573616,55.82991844843781
2,1613019600000,2021-02-11,338.370251483788,2259253.500464962,339.000589522014,339.34811981623005,336.17865248222733,338.005618239989,3.5003181198471793,2.715803382039825,59.09095662736864,-32.20545201195013,65.16301471155221,66.95828016100818,61.572483812640286
3,1613106000000,2021-02-12,339.8348657264451,2167450.7000929923,338.0010621265284,340.1359829524937,337.3688121421319,339.40010669359236,3.730752247972248,2.9187931552263096,59.49336234899403,-7.204761917999282,72.1399015061628,67.05005476367279,82.31959499114282
4,1613451600000,2021-02-16,339.871465332789,3960290.140018598,340.59018364542095,341.18300552404855,338.82799270645836,340.1727214162841,3.8432168142570617,3.10367788703246,59.77255812092353,-25.09432168217223,78.4984881292928,71.9338014490026,91.62786148987317
5,1613538000000,2021-02-17,339.9391368165578,3361498.0280037196,338.75617860383784,340.3371239999789,337.5670293499048,339.11116560574266,3.8935506979003094,3.2616524492060304,75.86742436897794,-23.799531027855544,81.30046179065765,77.3129504753711,89.27548442123074
6,1613624400000,2021-02-18,338.79183126956156,3080699.6056007436,337.7938904592635,339.38400974793956,336.2369040132481,337.8517029156087,3.7728618679261103,3.3638943329500464,69.77803193744008,-45.751473222180614,68.45155802259721,76.08350264751589,53.18766877275985
7,1613710800000,2021-02-19,338.0648115664123,2605819.9211201486,339.2823779324571,339.78130730296766,337.21462827869584,338.40758255913585,3.5856954106729404,3.408254548494625,87.80256174933163,-59.6618866595181,56.92903636348191,68.89368539224559,32.999738305954565
8,1613970000000,2021-02-22,335.79369961796993,3153963.98422403,336.08998467183903,337.961213863177,335.4653706227096,335.92005611426725,3.1862272122092463,3.3638490812375497,73.16949445073952,-94.25760824316629,33.443010625045,52.94120167037471,-5.553371465614418
9,1614056400000,2021-02-23,335.6787350407815,4831672.796844806,333.830869325332,337.1223322384682,330.5701198937298,333.96963764675337,2.870772397426208,3.2652337444752817,66.06093627490996,-51.864032789937355,31.40549076912608,40.59251258588433,13.031447135609582
10,1614142800000,2021-02-24,338.6257128284688,3607294.5593689606,334.479575474476,339.2310169658184,333.11132581645103,337.6224242400593,2.887056759119446,3.1895983474041145,71.96117887485865,-24.09611094153415,43.2607493417874,36.03641691198616,57.70941420138989
11,1614229200000,2021-02-25,332.7022665891312,6360818.911873792,337.5341134562869,339.4191111776063,330.5139097902894,333.5173651811997,2.2174855612235547,2.9951757901680027,43.09955747974177,-79.48882591879436,48.183676783244714,40.949972298052735,62.651085753628664
12,1614315600000,2021-02-26,330.06274335688875,7335763.782374757,333.9538754031431,335.08467881136073,328.20791705220444,330.3451173787702,1.5225533358121766,2.7006512992968377,36.76085432420251,-85.7047116965,36.90345048105716,42.78262553536309,25.145100372445313
13,1614574800000,2021-03-01,335.9647703510652,4444032.756474951,334.0519115885143,337.92650302084957,332.86503892884605,336.7021851902792,1.6019010055856597,2.4809012405546023,48.504934617968516,-40.217337895667335,32.9194403895711,39.33552255129099,20.087276066131324
14,1614661200000,2021-03-02,335.05711422646306,5258886.55129499,336.9585668565341,337.9219360755714,334.2939433929247,335.80072134783626,1.4376014381927007,2.272241280082222,44.992761222469234,-47.212713122370246,45.809235732908114,38.5440422011788,60.33962279636674
15,1614747600000,2021-03-03,331.3402802671676,6105857.310258998,334.7659447494395,335.6671960435287,331.1122611155702,331.94380778636446,0.9399707188509296,2.0057871678359636,39.716590302199606,-75.85863694293586,50.06587871623773,42.93151827957231,64.33459958956855
16,1614834000000,2021-03-04,327.34041933468353,6504771.4620517995,331.1538328964206,333.24120554189267,323.96301612739734,327.05028896613345,0.21465554615502924,1.6475608434997768,34.86128241438642,-80.3867288795021,36.032457269644794,43.96919057293021,20.158990663073965
17,1614920400000,2021-03-05,331.3271170700617,8277994.292410361,329.88868282002346,333.2912366137008,323.0382143314685,329.47818325601514,0.12124572447305582,1.3422978196944326,41.11778150487846,-54.318004265693666,33.17261432902844,39.75698343830365,20.003876110478018
