,Timestamp,Date,Close,Volume,Open,High,Low,Vwap,MACD Value,Signal,RSI Value,Williams %R,%K,%D,%J
0,1612846800000,2021-02-09,31.00979995727539,19215000,30.024999618530273,31.298200607299805,30.024999618530273,30.777666727701824,0.787330830974895,0.7736872623239628,64.30530692834225,-22.651620016658576,77.34837998334142,77.34837998334142,77.3483799833414
1,1612933200000,2021-02-10,30.893199920654297,11445000,31.20400047302246,31.218399047851562,30.5049991607666,30.872199376424152,0.8066439648125652,0.7802786028216833,59.027216983787795,-31.80964279936002,72.76936859199068,75.05887428766604,68.19035720063997
2,1613019600000,2021-02-11,30.862199783325195,8415000,30.865999221801758,30.970600128173828,30.63800048828125,30.82360013326009,0.8101098682339156,0.7862448559041297,61.1696976874606,-34.244461622353654,70.43142518720924,73.51639125418045,64.26149305326683
3,1613106000000,2021-02-12,30.554000854492188,6955000,30.803800582885742,30.86720085144043,30.440000534057617,30.62040074666341,0.7790076288054593,0.7847974104843957,59.13143981786829,-58.45108190866546,58.49827122320695,67.23302166746895,41.028770334682946
4,1613451600000,2021-02-16,29.68000030517578,15980000,30.6200008392334,30.6200008392334,29.529199600219727,29.9430669148763,0.6760413560450402,0.7630461995965246,49.01814531663342,-91.47537483853856,38.60969387681411,55.846463429076756,4.136154772288833
5,1613538000000,2021-02-17,29.190000534057617,13265000,29.529199600219727,29.550399780273438,28.858800888061523,29.19973373413086,0.5485772989948856,0.7201524194761969,48.724722985550926,-86.42290382408042,21.216879809571857,39.441614969864304,-15.232590511013036
6,1613624400000,2021-02-18,29.12619972229004,8710000,28.963199615478516,29.32080078125,28.8799991607666,29.108999888102215,0.4373711804357292,0.6635961716681034,45.30371769145571,-89.03833463127509,11.021128902035315,23.615900862807095,-14.168415019508245
7,1613710800000,2021-02-19,29.46179962158203,12205000,29.371999740600586,29.675399780273438,29.140199661254883,29.42579968770345,0.37203109455158057,0.6052831562447988,48.74001017632589,-75.28085582838395,16.419301905420184,16.21910353900912,16.819698638242315
8,1613970000000,2021-02-22,28.61079978942871,14630000,29.148000717163086,29.202600479125977,28.58340072631836,28.798933664957683,0.2487130224813825,0.5339691294921155,36.36268122510708,-98.99075201445618,12.230019175294933,13.223483327583478,10.24309087071784
9,1614056400000,2021-02-23,28.324800491333008,18815000,28.21619987487793,28.459800720214844,27.0,27.928200403849285,0.12644720408847832,0.45246474441138806,31.457243102989267,-69.17778827998286,19.044561011407378,15.897960697374165,25.3377616394738
10,1614142800000,2021-02-24,28.981199264526367,13230000,28.35460090637207,29.016399383544922,27.97800064086914,28.658533096313477,0.08157619774947733,0.37828703507900596,41.448091561980355,-53.906309976281285,27.43708659187081,19.570555592857705,43.17014858989702
11,1614229200000,2021-02-25,28.214799880981445,11810000,28.934999465942383,28.959199905395508,27.905799865722656,28.359933217366535,-0.015646065137932652,0.29950041503561825,39.10026771775822,-71.7370129509939,37.571636786864396,28.01776146338086,56.67938743383147
12,1614315600000,2021-02-26,28.84000015258789,22175000,28.588600158691406,29.2007999420166,28.23699951171875,28.759266535441082,-0.04176552504820563,0.23124722701885347,39.849175091419426,-57.19138493761912,44.046113732229294,36.3516123703215,59.435116456044895
13,1614574800000,2021-03-01,29.698999404907227,14060000,28.8966007232666,29.799800872802734,28.8966007232666,29.465133666992188,0.006770627914217897,0.18635190719792638,47.35158710671028,-37.206295110483936,59.547103938740854,47.05495148594485,84.53140884433286
14,1614661200000,2021-03-02,29.51140022277832,12900000,29.868200302124023,30.1200008392334,29.446800231933594,29.692733764648438,0.02975519330851739,0.1550325644200446,38.385931713519064,-40.46556064776801,75.907329492683,59.833515721217715,108.05495703561358
15,1614747600000,2021-03-03,28.164400100708008,15030000,29.335399627685547,29.552600860595703,28.107799530029297,28.608266830444336,-0.06002904802415898,0.11202024193120388,32.23714285927126,-70.67445567117477,71.40459092485565,68.95300811875984,76.30775653704728
16,1614834000000,2021-03-04,27.02239990234375,25350000,28.05419921875,28.166000366210938,26.447999954223633,27.212133407592773,-0.22078846605432645,0.04545850033409782,28.16359097656803,-87.00217615175919,44.485592528031226,63.93250431518996,5.591768953713768
17,1614920400000,2021-03-05,26.645599365234375,26765000,27.177000045776367,27.177000045776367,25.12540054321289,26.31599998474121,-0.37428163167581374,-0.03848952606788449,27.945544288048282,-72.33285880462505,27.800016261444455,47.89673323811044,-12.393417691887521
18,1615179600000,2021-03-08,26.700000762939453,16680000,26.639999389648438,27.23780059814453,26.124799728393555,26.687533696492512,-0.48593477949194863,-0.12797857675269733,31.470427220354168,-68.47394933722445,25.868531145811335,32.718046645095676,12.169500147242658
19,1615266000000,2021-03-09,28.552200317382812,26455000,27.45800018310547,28.67919921875,27.39940071105957,28.21026674906413,-0.4201207880590587,-0.18640701901396964,46.60867177042848,-31.38990968105586,43.524329138103475,32.397625515119756,65.77773638407092
20,1615352400000,2021-03-10,28.33340072631836,14490000,28.597999572753906,29.06879997253418,28.08919906616211,28.497133255004883,-0.3812235167015743,-0.22537031855149056,45.85286648136741,-35.77063242355006,54.78850285272321,41.39378771221268,81.57793313374428
21,1615438800000,2021-03-11,29.241199493408203,16370000,28.799800872802734,29.368600845336914,28.72640037536621,29.112066904703777,-0.2739870233436541,-0.23509365950992328,48.91121842845981,-17.59502850559209,71.74814312993401,56.68699170692023,101.87044597596154
22,1615525200000,2021-03-12,29.064800262451172,10495000,28.97599983215332,29.171199798583984,28.639999389648438,28.9586664835612,-0.20091920197611657,-0.22825876800316194,52.40059584501979,-21.126827258288657,75.16917060418973,67.23527219561565,91.03696742133789
23,1615784400000,2021-03-15,29.712200164794922,9875000,29.139999389648438,29.827600479125977,28.981800079345703,29.507200241088867,-0.08973821921371439,-0.20055465824527244,57.066026725894346,-8.16483102288276,86.27465570985878,77.7306564813275,103.36265416692132
24,1615870800000,2021-03-16,29.653799057006836,10600000,29.559999465942383,30.219999313354492,29.460599899291992,29.778132756551106,-0.006266731696765504,-0.16169707293557106,53.64774227183767,-11.113735975952412,88.435086553072,83.29297095570682,98.71931774780236
25,1615957200000,2021-03-17,29.57200050354004,11040000,29.399999618530273,29.649599075317383,28.905000686645508,29.37553342183431,0.052677332396903864,-0.11882219186907608,57.95098299503072,-12.719329608687563,91.2375857696057,88.64910934417883,96.41453862045947
26,1616043600000,2021-03-18,28.587200164794922,12800000,29.19860076904297,29.31999969482422,28.509000778198242,28.805400212605793,0.01969869653168388,-0.0911180141889241,48.57888080054452,-32.04961219181913,78.76529419920733,86.14598884062833,64.00390491636531
27,1616130000000,2021-03-19,28.423999786376953,18045000,28.759199142456055,28.867399215698242,28.392799377441406,28.561399459838867,-0.019382586216938336,-0.07677092859452694,42.22428344136122,-35.25301221959861,61.245069424096926,77.08264979763665,29.56990867701748
28,1616389200000,2021-03-22,28.886600494384766,11690000,28.749399185180664,29.20680046081543,28.5757999420166,28.889733632405598,-0.012878320082418071,-0.06399240689210517,46.31325705829932,-26.17279356294952,44.62572162074744,61.54536174801723,10.786441366207868
